"","yearcountry","country","year4","year3","year2","year1","average","globalaverage","ggf"
"311","X1996_Ecuador","Ecuador","2.114310675128","1.97321807875184","4.25825046821247","2.25254877423716","2.64958199908237","4.79875590835458","0.552139356467262"
"312","X1996_Egypt, Arab Rep.","Egypt, Arab Rep.","4.4319960978055","2.90079081872452","3.97317215878969","4.6424587953029","3.98710446765565","4.79875590835458","0.830862111722363"
"313","X1996_Euro area","Euro area","1.30176667903137","-0.694732713688836","2.45254202505407","2.45985361502544","1.37985740135551","4.79875590835458","0.287544819471479"
"314","X1996_Eritrea","Eritrea",NA,"13.4547617958007","21.2214109959263","2.85837881006246",NA,"4.79875590835458",NA
"315","X1996_Spain","Spain","0.929215428691492","-1.03149176797977","2.38319531472516","2.75749401673011","1.25960324804175","4.79875590835458","0.262485375813509"
"316","X1996_Estonia","Estonia",NA,NA,NA,NA,NA,"4.79875590835458",NA
"317","X1996_Ethiopia","Ethiopia","-8.67248012819738","13.1428339596481","3.18996457013017","6.12751141238456","3.44695745349136","4.79875590835458","0.718302309873742"
"318","X1996_European Union","European Union","0.994923664981243","-0.112207411510326","2.86295772086926","2.65890183287534","1.60114395180388","4.79875590835458","0.333658136063205"
"319","X1996_Fragile and conflict affected situations","Fragile and conflict affected situations","5.07444878674066","3.9335517903949","3.42674090854467","4.20039695367976","4.15878460984","4.79875590835458","0.866638080632441"
"320","X1996_Finland","Finland","-3.32462937779529","-0.734493308314043","3.9392609905057","4.20713061732189","1.02181723042956","4.79875590835458","0.212933779076071"
"321","X1996_Fiji","Fiji","6.10000070704051","2.13003113453124","5.09999989655607","2.49999936907514","3.95750777680074","4.79875590835458","0.824694535913103"
"322","X1996_France","France","1.59967121047835","-0.612652831754303","2.34538559527464","2.08508453622487","1.35437212755589","4.79875590835458","0.28223401094395"
"323","X1996_Faeroe Islands","Faeroe Islands",NA,NA,NA,NA,NA,"4.79875590835458",NA
"324","X1996_Micronesia, Fed. Sts.","Micronesia, Fed. Sts.","4.00801603206413","8.14065510597301","-0.534521158129181","7.08401253918495","4.67454062977323","4.79875590835458","0.974115107966818"
"325","X1996_Gabon","Gabon","-3.09014565017715","3.946555008625","3.71275483859257","4.97384776286674","2.38575298997679","4.79875590835458","0.497160729893184"
"326","X1996_United Kingdom","United Kingdom","0.446953455202475","2.64559687410116","4.02496313822829","2.53039796435843","2.41197785797259","4.79875590835458","0.502625660491163"
"327","X1996_Georgia","Georgia","-44.8999999083819","-29.3000014703289","-10.3999932773973","2.59999522220717","-20.4999998584752","4.79875590835458","-4.27194052999965"
"328","X1996_Ghana","Ghana","3.87941925324964","4.85000056385223","3.29999959123654","4.11241903993427","4.03545961206817","4.79875590835458","0.840938711852895"
"329","X1996_Guinea","Guinea","3.27094730174748","5.04414454259123","3.97009910573576","4.60767320143857","4.22321603787826","4.79875590835458","0.880064774815008"
"330","X1996_Gambia, The","Gambia, The","3.37868893949893","3.01210106430148","0.154346247509338","0.881848176098998","1.85674610685219","4.79875590835458","0.386922390367806"
"331","X1996_Guinea-Bissau","Guinea-Bissau","1.09999997118952","2.09999999968258","3.20000002044955","4.40000000803329","2.69999999983873","4.79875590835458","0.562645829753096"
"332","X1996_Equatorial Guinea","Equatorial Guinea","34.7453200367157","11.0332130368202","16.6688355486639","17.486263747653","19.9834080924632","4.79875590835458","4.16428934375935"
"333","X1996_Greece","Greece","0.699999973942596","-1.59999995525716","1.99999993482585","2.09971977637922","0.799929932472626","4.79875590835458","0.1666952743064"
"334","X1996_Grenada","Grenada","-0.296422602933106","-2.63966495357677","2.75340626120759","2.50394006493823","0.580314692408986","4.79875590835458","0.120930237647359"
"335","X1996_Greenland","Greenland","-5.11170011359351","-5.02793296089247","5.92436974789862","3.72867909559666","-0.121646057747675","4.79875590835458","-0.0253494989265636"
"336","X1996_Guatemala","Guatemala","4.83833879781422","3.92713196402237","4.03374149355629","4.94854748375853","4.43693993478785","4.79875590835458","0.924602130119432"
"337","X1996_Guam","Guam",NA,NA,NA,NA,NA,"4.79875590835458",NA
"338","X1996_Guyana","Guyana","7.83144668568958","8.21383799376081","8.52330935250967","4.98631361408791","7.38872691151199","4.79875590835458","1.53971717933148"
"339","X1996_High income","High income","1.57855622188382","1.10129279688265","2.86249007809344","2.6771825250862","2.05488040548653","4.79875590835458","0.428211070687927"
"340","X1996_Hong Kong SAR, China","Hong Kong SAR, China","6.23481315637824","6.20121382506088","6.03602182394631","2.37367350604441","5.21143057785746","4.79875590835458","1.08599617846459"
"341","X1996_Honduras","Honduras","5.62429576302956","6.23003201965253","-1.3032570899597","4.06297613001527","3.65351170568441","4.79875590835458","0.761345601955643"
"342","X1996_Heavily indebted poor countries (HIPC)","Heavily indebted poor countries (HIPC)","-0.758993275803761","0.16439734504263","0.266962060817704","4.84608363438592","1.12961244111062","4.79875590835458","0.235396936765211"
"343","X1996_Croatia","Croatia",NA,NA,NA,NA,NA,"4.79875590835458",NA
"344","X1996_Haiti","Haiti",NA,NA,NA,NA,NA,"4.79875590835458",NA
"345","X1996_Hungary","Hungary","-3.06418034509399","-0.576108517217833","2.94715455627963","1.48952547556426","0.199097792383017","4.79875590835458","0.0414894602237196"
"346","X1996_Indonesia","Indonesia","7.22050160358023","7.25407541210936","7.54006667940321","8.39635804474472","7.60275043495938","4.79875590835458","1.58431697301442"
"347","X1996_Isle of Man","Isle of Man","0.787296104334075","2.56827602165819","4.00366463973268","4.28090047386418","2.91003430989728","4.79875590835458","0.606414321851825"
"348","X1996_India","India","5.48239602210752","4.7507762193171","6.65892406727163","7.57449184073538","6.11664703735791","4.79875590835458","1.27463183253578"
"349","X1996_Not classified","Not classified",NA,NA,NA,NA,NA,"4.79875590835458",NA
"350","X1996_Ireland","Ireland","3.34327424953962","2.69260912411448","5.7558271110854","9.63442222201422","5.35653317668843","4.79875590835458","1.1162337236955"
"351","X1996_Iran, Islamic Rep.","Iran, Islamic Rep.","4.25107075546802","-1.57578978324743","-0.350553105432255","2.65268582379123","1.24435342264489","4.79875590835458","0.259307505197021"
"352","X1996_Iraq","Iraq","32.5922111964052","30.2898294912981","3.85453244895304","2.12002149763369","17.2141486585725","4.79875590835458","3.58721072447191"
"353","X1996_Iceland","Iceland","-3.37389414202784","1.31344946239369","3.60885794612776","0.11658370806957","0.416249243640795","4.79875590835458","0.0867410744764304"
"354","X1996_Israel","Israel","5.62779509354318","5.55687215236007","6.93182586383578","21.8288909740548","9.98634602094846","4.79875590835458","2.08102812721988"
"355","X1996_Italy","Italy","0.834275468562879","-0.852805749228679","2.15102364262982","2.88683673963537","1.25483252539985","4.79875590835458","0.261491217591459"
"356","X1996_Jamaica","Jamaica","1.95554250338488","9.4171025690795","1.38338980439762","2.34995704851629","3.77649798134457","4.79875590835458","0.78697438533386"
"357","X1996_Jordan","Jordan","18.6724385899733","4.63253423169088","4.98412001041484","6.18024259577898","8.6173338569645","4.79875590835458","1.79574331796327"
"358","X1996_Japan","Japan","0.819029858821921","0.171062719629745","0.867181207845789","1.94234342234284","0.949904302160074","4.79875590835458","0.197948034928449"
"359","X1996_Kazakhstan","Kazakhstan","-5.29999999893468","-9.20000000203308","-12.5999999963595","-8.20000000323817","-8.82500000014136","4.79875590835458","-1.83901831405451"
"360","X1996_Kenya","Kenya","-0.799493959927631","0.353197256372624","2.63278451859033","4.40621652580506","1.6481760852101","4.79875590835458","0.343459037443567"
"361","X1996_Kyrgyz Republic","Kyrgyz Republic","-13.8887088060508","-15.4593245578017","-20.0851588324274","-5.42382188498414","-13.714253520316","4.79875590835458","-2.85787687105311"
"362","X1996_Cambodia","Cambodia",NA,NA,"9.09946450793426","6.4429027956816",NA,"4.79875590835458",NA
"363","X1996_Kiribati","Kiribati","3.18298486230186","3.47582679289975","4.89597262744716","-0.97025141938613","2.64613321581566","4.79875590835458","0.551420673681021"
"364","X1996_St. Kitts and Nevis","St. Kitts and Nevis","3.30923359784086","6.65769206462137","5.10431494498835","3.66782890944168","4.68476737922307","4.79875590835458","0.976246233126161"
"365","X1996_Korea, Rep.","Korea, Rep.","5.76523732146079","6.32939421324392","8.77189296368384","8.93062424283968","7.44928718530706","4.79875590835458","1.55233717396168"
"366","X1996_Kosovo","Kosovo",NA,NA,NA,NA,NA,"4.79875590835458",NA
"367","X1996_Kuwait","Kuwait",NA,"33.9904678459102","8.43616566686549","4.85829102148455",NA,"4.79875590835458",NA
"368","X1996_Latin America & Caribbean (developing only)","Latin America & Caribbean (developing only)","2.84555601724803","3.82331802281118","4.69373823691841","0.329069431886779","2.9229204272161","4.79875590835458","0.609099625619075"
"369","X1996_Lao PDR","Lao PDR","5.55985776787639","5.9125565562253","8.15901853062225","7.03125432763321","6.66567179558929","4.79875590835458","1.3890416438945"
"370","X1996_Lebanon","Lebanon","4.49993695516307","6.99796611812013","8.00314804785725","6.53494563004737","6.50899918779696","4.79875590835458","1.35639305522185"
"371","X1996_Liberia","Liberia","-35.085681092071","-32.9753914988815","-21.762349799733","-4.26621160409546","-23.5224084986952","4.79875590835458","-4.90177224012228"
"372","X1996_Libya","Libya",NA,NA,NA,NA,NA,"4.79875590835458",NA
"373","X1996_St. Lucia","St. Lucia","7.02171502901044","2.57296210646992","1.42118159235946","3.28784338003886","3.57592552696967","4.79875590835458","0.745177624213814"
"374","X1996_Latin America & Caribbean (all income levels)","Latin America & Caribbean (all income levels)","3.15599473812469","3.88848587760336","4.7182617611345","0.811051601909327","3.14344849469297","4.79875590835458","0.655054883958624"
"375","X1996_Least developed countries: UN classification","Least developed countries: UN classification","0.0255463586290148","-0.865271564185122","1.92649396243039","5.20944898076014","1.57405443440861","4.79875590835458","0.328013023473062"
"376","X1996_Low income","Low income","-1.94101495452182","0.389125093405738","2.05982125972449","4.07573395038587","1.14591633724857","4.79875590835458","0.238794462384207"
"377","X1996_Liechtenstein","Liechtenstein","3.6082943389858","4.33210056776032","6.86614505457486","5.87555083660453","5.17052269948138","4.79875590835458","1.07747149432618"
"378","X1996_Sri Lanka","Sri Lanka","4.39999999999976","6.89999999999964","5.59999999999998","5.50000000000075","5.60000000000003","4.79875590835458","1.1669691284465"
"379","X1996_Lower middle income","Lower middle income","2.23499181834332","2.13770695763671","3.03558087292477","4.77820178891886","3.04662035945592","4.79875590835458","0.634877125996716"
"380","X1996_Low & middle income","Low & middle income","3.59721369385177","4.44945236418204","4.52358649429215","4.15719100752379","4.18186088996244","4.79875590835458","0.871446885364989"
"381","X1996_Lesotho","Lesotho","7.25541807613385","3.33059641178373","5.34559324510415","1.99756972419804","4.48229436430494","4.79875590835458","0.934053419241708"
"382","X1996_Lithuania","Lithuania","-21.258970563125","-16.2268623785222","-9.76605203702347","3.2900801840416","-10.9904511986573","4.79875590835458","-2.29027093866621"
"383","X1996_Luxembourg","Luxembourg","1.81965248244281","4.2006483207835","3.82092110600595","1.4322001875654","2.81835552419941","4.79875590835458","0.587309623165598"
"384","X1996_Latvia","Latvia","-32.118570464062","-4.98297984318262","2.18991178652776","-0.94476063436008","-8.96409978876924","4.79875590835458","-1.86800494960847"
"385","X1996_Macao SAR, China","Macao SAR, China","13.2999999999999","5.20000000000009","4.29999999999993","3.30000000000004","6.52499999999999","4.79875590835458","1.35972742198453"
"386","X1996_St. Martin (French part)","St. Martin (French part)",NA,NA,NA,NA,NA,"4.79875590835458",NA
"387","X1996_Morocco","Morocco","-2.90752903923628","-1.00325808628601","11.4944028390262","-6.3286954690133","0.313730061122653","4.79875590835458","0.0653773742849584"
"388","X1996_Monaco","Monaco","1.36663603730827","-0.913915596657105","2.21562411876582","2.11715122552363","1.19637394623515","4.79875590835458","0.249309189523951"
"389","X1996_Moldova","Moldova","-29.0999999089028","-1.19999997708513","-30.9000002501551","-1.39999900984235","-15.6499997864963","4.79875590835458","-3.26126189482776"
"390","X1996_Madagascar","Madagascar","1.18615228657475","2.09655981924968","-0.0716082564920271","1.71221317582496","1.23082925628934","4.79875590835458","0.256489240085432"
"391","X1996_Maldives","Maldives",NA,NA,NA,NA,NA,"4.79875590835458",NA
"392","X1996_Middle East & North Africa (all income levels)","Middle East & North Africa (all income levels)","4.8382939276392","3.00981518792349","3.36145873439433","4.41642150227185","3.90649733805722","4.79875590835458","0.814064606048424"
"393","X1996_Mexico","Mexico","3.62865871385671","4.0614258540721","4.72735482911108","-5.75868237989781","1.66468925428552","4.79875590835458","0.346900172894253"
"394","X1996_Marshall Islands","Marshall Islands","7.14075547171764","6.00626532374453","5.87774934025364","8.21319669044544","6.80949170654031","4.79875590835458","1.41901189320446"
"395","X1996_Middle income","Middle income","3.74844290361827","4.5547531531632","4.58615638429296","4.15920808992669","4.26214013275028","4.79875590835458","0.888176063577216"
"396","X1996_Macedonia, FYR","Macedonia, FYR","-6.56499528308777","-7.46955583781853","-1.75803793872497","-1.11455589254838","-4.22678623804491","4.79875590835458","-0.880808759346589"
"397","X1996_Mali","Mali","8.33326014351061","-2.1394034290448","0.91216205084659","6.20900478186977","3.32875588679554","4.79875590835458","0.693670599290165"
"398","X1996_Malta","Malta","4.6909357808691","4.48074678750172","5.65110565286031","6.34249470322577","5.29132073111422","4.79875590835458","1.10264427534272"
"399","X1996_Myanmar","Myanmar","9.6609424548636","6.03941022745549","7.47795835728564","6.94805143661253","7.53159061905431","4.79875590835458","1.56948816795243"
"400","X1996_Middle East & North Africa (developing only)","Middle East & North Africa (developing only)","4.95130584346933","1.57610072481759","2.81748234948829","2.60848182018911","2.98834268449108","4.79875590835458","0.622732796075001"
"401","X1996_Montenegro","Montenegro",NA,NA,NA,NA,NA,"4.79875590835458",NA
"402","X1996_Mongolia","Mongolia","-9.25646570473117","-3.16879154673192","2.13438269150616","6.37642688615378","-0.978611918450787","4.79875590835458","-0.203930338850333"
"403","X1996_Northern Mariana Islands","Northern Mariana Islands",NA,NA,NA,NA,NA,"4.79875590835458",NA
"404","X1996_Mozambique","Mozambique","-5.10472159659236","8.65468392241404","6.76549013084338","2.70078220652998","3.25405866579876","4.79875590835458","0.678104643775167"
"405","X1996_Mauritania","Mauritania","1.874125849637","5.87363726874261","-3.06073209723121","9.81980044772881","3.6267078672193","4.79875590835458","0.755760021239098"
"406","X1996_Mauritius","Mauritius","6.51269863799284","5.08206292826274","4.1361429035218","4.28773662048872","5.00466027256653","4.79875590835458","1.04290786365138"
"407","X1996_Malawi","Malawi","-7.33297812712814","9.69184027226808","-10.2401817360538","16.7288175853428","2.21187449860723","4.79875590835458","0.460926652834412"
"408","X1996_Malaysia","Malaysia","8.88511590402983","9.89494684091336","9.21204279871108","9.82908212000113","9.45529691591385","4.79875590835458","1.97036421449407"
"409","X1996_North America","North America","3.32580795264636","2.7310465087884","4.08361582023515","2.71891869362391","3.21484724382345","4.79875590835458","0.66993347968094"
"410","X1996_Namibia","Namibia","7.1893427322445","-1.5795392561387","1.72987943305839","3.89901429999742","2.8096743022904","4.79875590835458","0.585500566386132"
"411","X1996_New Caledonia","New Caledonia","0.519994838408053","0.529794651523588","2.59018689373838","5.94003111371244","2.39500187434562","4.79875590835458","0.499088080345146"
"412","X1996_Niger","Niger","-6.51644460135972","1.44943787573517","4.00456170421623","2.60575585436614","0.385827708239455","4.79875590835458","0.0804016115026258"
"413","X1996_Nigeria","Nigeria","0.433725356688825","2.09037780075374","0.909763335007298","-0.307468969260185","0.78159938079742","4.79875590835458","0.162875419322051"
"414","X1996_Nicaragua","Nicaragua","0.385467120726005","-0.391138493062797","3.33761186435513","5.9119077946103","2.31096207165716","4.79875590835458","0.481575249041903"
"415","X1996_Netherlands","Netherlands","1.70607088796142","1.2575522157704","2.96109240202405","3.11603596715437","2.26018786822756","4.79875590835458","0.470994547626938"
"416","X1996_High income: nonOECD","High income: nonOECD","-4.97467702879479","-1.1443096497046","-2.02393083741231","1.05163773790788","-1.77281994450096","4.79875590835458","-0.36943324027265"
"417","X1996_Norway","Norway","3.52315705370034","2.78658767677977","5.05142635358044","4.18634161729869","3.88687817533981","4.79875590835458","0.80997622083107"
"418","X1996_Nepal","Nepal","4.10640661228754","3.84985002161713","8.2160027093267","3.46845188342331","4.91017780666367","4.79875590835458","1.02321891349279"
"419","X1996_New Zealand","New Zealand","1.04675074022606","6.39688118726261","5.4050629034772","4.40716993409922","4.31396619126627","4.79875590835458","0.898975958280292"
"420","X1996_High income: OECD","High income: OECD","2.00977580145516","1.24162908548607","3.16066460359943","2.77256019676322","2.29615742182597","4.79875590835458","0.478490147379321"
"421","X1996_OECD members","OECD members","2.06328456615907","1.37122657199041","3.10664890850066","2.6183495983787","2.28987741125721","4.79875590835458","0.47718147265431"
"422","X1996_Oman","Oman","8.4138834315648","6.04296034986848","3.87577469923457","4.99681940819062","5.83235947221462","4.79875590835458","1.21538990179945"
"423","X1996_Other small states","Other small states","2.92796782163343","2.44251164830401","3.29478571446724","4.86189659979664","3.38179044605033","4.79875590835458","0.704722330252862"
"424","X1996_Pakistan","Pakistan","7.70589782352502","1.75774769703352","3.73741555415501","4.96260914861884","4.5409175558331","4.79875590835458","0.946269750442487"
"425","X1996_Panama","Panama","8.20168002466117","5.45574330941409","2.85014774166299","1.75167862361096","4.5648124248373","4.79875590835458","0.951249138738234"
"426","X1996_Peru","Peru","-0.540509124723926","5.24357700773291","12.3081286668764","7.41163500845663","6.1057078895855","4.79875590835458","1.27235225258187"
"427","X1996_Philippines","Philippines","0.337603030199674","2.11630717914126","4.38762334121967","4.67869221922224","2.88005644244571","4.79875590835458","0.600167313663853"
"428","X1996_Palau","Palau","-6.40000049032287","-12.3000451165139","7.29999492278148","10.9000435603715","-0.125001780920947","4.79875590835458","-0.0260487891670673"
"429","X1996_Papua New Guinea","Papua New Guinea","13.8490849004125","18.2022861786824","5.94210914666445","-3.31244887241834","8.67025783833525","4.79875590835458","1.80677200589437"
"430","X1996_Poland","Poland","2.51497862631298","3.73831030900784","5.29280205906156","6.95185663018789","4.62448690614257","4.79875590835458","0.963684545423823"
"431","X1996_Puerto Rico","Puerto Rico","4.05933489043073","3.85192744849743","3.98300355461998","4.07519011028417","3.99236400095808","4.79875590835458","0.831958131899857"
"432","X1996_Korea, Dem. Rep.","Korea, Dem. Rep.",NA,NA,NA,NA,NA,"4.79875590835458",NA
"433","X1996_Portugal","Portugal","1.08947643709571","-2.04327702081095","0.964838247140221","4.28278042202489","1.07345452136247","4.79875590835458","0.223694337003805"
"434","X1996_Paraguay","Paraguay","1.69642801123511","4.93635941476602","5.31791988348162","6.82280781935725","4.69337878221","4.79875590835458","0.978040740525869"
"435","X1996_Pacific island small states","Pacific island small states","4.94064088389156","2.33658619241011","5.00806815674343","3.9371354782956","4.05560767783517","4.79875590835458","0.845137313772182"
"436","X1996_French Polynesia","French Polynesia","0.899997580305097","0.1000032335198","0.800002277894023","0.499993912135068","0.574999250963497","4.79875590835458","0.119822566920403"
"437","X1996_Qatar","Qatar",NA,NA,NA,"2.39923622929726",NA,"4.79875590835458",NA
"438","X1996_Romania","Romania","-8.84041065249437","1.51133513287922","3.97022363634105","7.15990507453101","0.950263297814227","4.79875590835458","0.198022845079457"
"439","X1996_Russian Federation","Russian Federation","-14.5310737731921","-8.66854034194856","-12.5697559787493","-4.14352840666389","-9.97822462513846","4.79875590835458","-2.07933573111449"
"440","X1996_Rwanda","Rwanda","5.87272523065462","-8.10869186698557","-50.2480671078972","35.2240783134305","-4.31498885769941","4.79875590835458","-0.899189069022466"
"441","X1996_South Asia","South Asia","5.70459392085263","4.38288744258648","6.0931958166645","6.9738497055297","5.78863172140833","4.79875590835458","1.20627759193386"
"442","X1996_Saudi Arabia","Saudi Arabia","4.62855191974694","0.0260661629896504","0.665557266236888","0.200913396892119","1.3802721864664","4.79875590835458","0.287631255439219"
"443","X1996_Sudan","Sudan","6.57786138499603","4.56874918954713","1.0062282425579","5.99709232020214","4.5374827843258","4.79875590835458","0.945553987529579"
"444","X1996_Senegal","Senegal","1.24264723526927","1.30078041041392","-0.017328653646814","5.36347288459918","1.97239296915889","4.79875590835458","0.411021732888096"
"445","X1996_Singapore","Singapore","7.08760094518976","11.5373874387325","10.9254561109025","7.02804584993588","9.14462258619016","4.79875590835458","1.90562361596044"
"446","X1996_Solomon Islands","Solomon Islands","12.6904463165456","3.97645936058251","9.19381979501541","8.22359204258822","8.52107937868293","4.79875590835458","1.77568510285089"
"447","X1996_Sierra Leone","Sierra Leone","-19.0129096325719","1.37454937832599","-1.94738433625638","-7.99975328440149","-6.89637446872594","4.79875590835458","-1.43711716128746"
"448","X1996_El Salvador","El Salvador","7.54333748944214","7.36952334648539","6.050367480581","6.3965709781252","6.83994982365843","4.79875590835458","1.42535897934508"
"449","X1996_San Marino","San Marino","0.773273401120349","8.75160855954886","6.98224853641558","9.29203540819358","6.44979147631959","4.79875590835458","1.34405491746112"
"450","X1996_Somalia","Somalia",NA,NA,NA,NA,NA,"4.79875590835458",NA
"451","X1996_Serbia","Serbia",NA,NA,NA,NA,NA,"4.79875590835458",NA
"452","X1996_Sub-Saharan Africa (developing only)","Sub-Saharan Africa (developing only)","-1.50558669699987","0.000284643792497263","2.02395937199415","3.45145696353455","0.992528570580332","4.79875590835458","0.206830393030067"
"453","X1996_South Sudan","South Sudan",NA,NA,NA,NA,NA,"4.79875590835458",NA
"454","X1996_Sub-Saharan Africa (all income levels)","Sub-Saharan Africa (all income levels)","-1.49290968006083","0.00555468762352973","2.0317260967808","3.45996791825074","1.00108475564856","4.79875590835458","0.208613393714334"
"455","X1996_Small states","Small states","1.24581346963537","1.40207798290486","3.47437235476558","4.08608967630464","2.55208837090261","4.79875590835458","0.53182291819833"
"456","X1996_Sao Tome and Principe","Sao Tome and Principe",NA,NA,NA,NA,NA,"4.79875590835458",NA
"457","X1996_Suriname","Suriname","-0.201428159511124","-7.25462134602073","3.24717490502036","1.09648846857465","-0.778096532984211","4.79875590835458","-0.16214547016854"
"458","X1996_Slovak Republic","Slovak Republic",NA,"1.90132733702325","6.20553021508397","5.84349551508008",NA,"4.79875590835458",NA
"459","X1996_Slovenia","Slovenia",NA,NA,NA,NA,NA,"4.79875590835458",NA
"460","X1996_Sweden","Sweden","-1.15859273735893","-2.06561638608709","4.08760198744767","4.02430654319571","1.22192485179934","4.79875590835458","0.254633674880605"
"461","X1996_Swaziland","Swaziland","3.22620734223152","3.10611350557414","2.40069124962051","4.82565166822504","3.3896659414128","4.79875590835458","0.70636348381701"
"462","X1996_Sint Maarten (Dutch part)","Sint Maarten (Dutch part)",NA,NA,NA,NA,NA,"4.79875590835458",NA
"463","X1996_Seychelles","Seychelles","7.16146587159163","6.19665045921131","-0.798697664954133","-0.825641025640849","2.93344441005199","4.79875590835458","0.611292690454394"
"464","X1996_Syrian Arab Republic","Syrian Arab Republic","13.4703337600716","5.17898710286259","7.65293711842976","5.75001527978681","8.01306831528769","4.79875590835458","1.66982202644169"
"465","X1996_Turks and Caicos Islands","Turks and Caicos Islands",NA,NA,NA,NA,NA,"4.79875590835458",NA
"466","X1996_Chad","Chad","8.00144334631926","-15.7098370452077","10.1368876335147","1.23654931686494","0.9162608128728","4.79875590835458","0.190937157540687"
"467","X1996_Togo","Togo","-3.98068681439253","-15.0958274791451","14.9824143440443","7.84583231995428","0.937933092615237","4.79875590835458","0.195453386362558"
"468","X1996_Thailand","Thailand","8.08339321452787","8.2510384525263","8.98718186909586","9.23748825131906","8.63977544686727","4.79875590835458","1.80041986128645"
"469","X1996_Tajikistan","Tajikistan","-28.9999999999999","-16.4000000000001","-21.3000000000029","-12.4000000000004","-19.7750000000008","4.79875590835458","-4.12085973482685"
"470","X1996_Turkmenistan","Turkmenistan","-14.9659863939461","1.49999999502157","-17.2998602457616","-7.20004131194189","-9.491471989157","4.79875590835458","-1.97790264193944"
"471","X1996_Timor-Leste","Timor-Leste",NA,NA,NA,NA,NA,"4.79875590835458",NA
"472","X1996_Tonga","Tonga","0.251984105614085","3.73803667144101","4.95252492829425","3.71187806830548","3.16360594341371","4.79875590835458","0.659255441166721"
"473","X1996_Trinidad and Tobago","Trinidad and Tobago","-1.64721794661544","-1.44896994767055","3.56202546344824","3.95482310849886","1.10516516941528","4.79875590835458","0.230302434739637"
"474","X1996_Tunisia","Tunisia","7.80572882464956","2.18982883766752","3.1784114152298","2.35166988188607","3.88140973985824","4.79875590835458","0.808836668083231"
"475","X1996_Turkey","Turkey","5.03563493684578","7.65126519068822","-4.66814735903854","7.87826687648545","3.97425491124523","4.79875590835458","0.828184426785721"
"476","X1996_Tuvalu","Tuvalu","2.78886658367287","4.11069101439949","10.2834870104226","-5.00443731705799","3.04465182285924","4.79875590835458","0.634466907883049"
"477","X1996_Tanzania","Tanzania","0.584322133998441","1.20580080821478","1.56766176579031","3.56991186880416","1.73192414420192","4.79875590835458","0.360911073052635"
"478","X1996_Uganda","Uganda","3.41835689101637","8.32629252095644","6.40363574268427","11.5232438088997","7.4178822408892","4.79875590835458","1.5457927809945"
"479","X1996_Ukraine","Ukraine","-9.69899859461918","-14.2261068860923","-22.9340455361966","-12.2","-14.764787754227","4.79875590835458","-3.07679491022281"
"480","X1996_Upper middle income","Upper middle income","4.24373007957142","5.33050580457028","5.06872955412865","3.97006481018146","4.65325756211295","4.79875590835458","0.969679986017143"
"481","X1996_Uruguay","Uruguay","7.93158840506077","2.65754611080027","7.28134266009208","-1.44759897843487","4.10571954937956","4.79875590835458","0.855579993604499"
"482","X1996_United States","United States","3.55494453739944","2.74204850437989","4.04272516401846","2.71655384149574","3.26406801182338","4.79875590835458","0.680190464812073"
"483","X1996_Uzbekistan","Uzbekistan","-11.199999997429","-2.30000000565983","-5.19999999193294","-0.900000006219358","-4.90000000031028","4.79875590835458","-1.02109798745534"
"484","X1996_St. Vincent and the Grenadines","St. Vincent and the Grenadines","7.52357026133734","0.157463603589107","-3.00325583716004","1.001757633121","1.41988391522185","4.79875590835458","0.295885838400292"
"485","X1996_Venezuela, RB","Venezuela, RB","6.06047326906234","0.275388067235681","-2.34950788424257","3.95166276209102","1.98450405353662","4.79875590835458","0.413545529598957"
"486","X1996_Virgin Islands (U.S.)","Virgin Islands (U.S.)",NA,NA,NA,NA,NA,"4.79875590835458",NA
"487","X1996_Vietnam","Vietnam","8.64604745955859","8.07273065711568","8.83898095240123","9.54048017490108","8.77455981099414","4.79875590835458","1.82850721698883"
"488","X1996_Vanuatu","Vanuatu","2.59201652022776","0.750740107398855","9.05638722784772","1.01176027814982","3.35272603340604","4.79875590835458","0.698665674486377"
"489","X1996_West Bank and Gaza","West Bank and Gaza",NA,NA,NA,"7.11851202648748",NA,"4.79875590835458",NA
"490","X1996_World","World","1.88108555257513","1.61047391763259","3.12227005488222","2.91180903562167","2.3814096401779","4.79875590835458","0.496255630762943"
"491","X1996_Samoa","Samoa","-0.199990350727319","4.0999876925313","-2.54209642699823","6.67364188456672","2.00788569984312","4.79875590835458","0.418417968779661"
"492","X1996_Yemen, Rep.","Yemen, Rep.","8.20759813242967","4.00196635219523","6.72194914143802","5.66937129321296","6.15022122981897","4.79875590835458","1.28162826934196"
"493","X1996_South Africa","South Africa","-2.13704171558221","1.23361340068087","3.20000000000016","3.09999999999985","1.34914292127467","4.79875590835458","0.281144310533867"
"494","X1996_Congo, Dem. Rep.","Congo, Dem. Rep.","-10.5000085638855","-13.4690505390941","-3.89999680312387","0.699998829794396","-6.79226426907727","4.79875590835458","-1.41542191326131"
"495","X1996_Zambia","Zambia","-1.73092203347871","6.79727392404523","-8.62544183485167","2.89766870913719","-0.16535530878699","4.79875590835458","-0.034457953674849"
"496","X1996_Zimbabwe","Zimbabwe","-9.015569820553","1.05145850909602","9.23519874187014","0.158025752422631","0.357278295708947","4.79875590835458","0.0744522752421997"
"497","X2000_Aruba","Aruba","7.81443171889218","6.66662183020206","1.15446939174406","4.51406203251221","5.03739624333763","4.16490074857255","1.20948770389405"
